well_id,api_formatted,compl_date
4675457,30-015-44510,4/15/2018
4682350,30-025-44255,5/19/2018
4682351,30-025-44256,5/19/2018
4682352,30-025-44257,5/15/2018
625536,42-301-31709,8/14/2012
639121,42-371-37697,1/1/2007
1105211,30-025-42325,7/18/2018
2865022,42-389-32252,4/9/2003
4173425,42-389-35617,6/2/2017
4174022,42-109-33052,7/23/2018
4174024,42-109-33054,12/20/2017
4370873,42-389-35774,7/31/2017
4371179,30-025-43699,7/21/2018
4419482,42-389-35912,6/19/2018
4421344,42-301-33319,6/22/2018
4421833,42-243-30111,2/11/2018
4422043,42-301-33352,5/11/2018
4641411,42-389-36016,1/15/2018
4643670,42-109-33123,6/8/2018
4644375,42-389-36079,4/24/2018
4646035,42-389-36041,8/22/2018
4646172,42-301-33488,7/30/2018
4646644,42-109-33125,6/11/2018
4648112,42-301-33527,11/1/2017
4648114,42-301-33531,6/11/2018
4668164,42-301-33617,4/27/2018
4670939,42-301-33648,7/13/2018
4671932,42-371-39623,7/7/2018
4673733,30-025-44086,8/25/2018
4679618,42-301-33735,7/24/2018
4679742,42-475-37366,10/18/2018
4679964,30-015-44550,8/31/2018
4680314,42-389-36556,1/28/2018
4686647,30-015-44601,6/25/2018
4725946,30-025-44314,6/2/2018
4726239,42-389-36711,6/25/2018
4728862,42-389-36735,5/26/2018
4730569,42-301-33855,6/20/2018
4730792,42-475-37440,8/7/2018
4752720,30-015-44869,11/2/2018
4752794,42-301-33966,8/13/2018
5282066,42-109-33339,8/9/2018
5286224,42-389-37261,9/11/2018
5288312,30-015-44947,9/2/2018
511282,30-025-40375,5/26/2012
513694,30-025-42651,9/20/2015
1103887,30-025-39946,4/11/2011
4673727,30-025-44080,7/20/2018
4741297,30-015-44806,8/29/2018
5288337,30-015-44972,9/17/2018
5288612,30-025-44904,9/14/2018
504983,30-015-37189,11/2/2012
506259,30-015-41864,9/14/2014
506344,30-015-42113,1/18/2015
506434,30-015-42608,11/25/2014
507031,30-025-41265,11/11/2013
507040,30-025-41470,11/23/2014
507204,30-025-42031,12/27/2014
508053,30-015-39585,2/27/2013
508270,30-015-40242,5/8/2013
508802,30-015-41442,2/6/2014
508890,30-015-41818,5/6/2014
508904,30-015-42012,2/3/2015
509644,30-015-40221,2/10/2013
510117,30-025-41564,4/11/2015
510249,30-025-41996,2/3/2015
510250,30-025-42042,1/10/2015
510253,30-025-42153,3/31/2015
510259,30-025-42410,6/23/2015
510306,30-015-41377,9/6/2013
510307,30-015-41385,10/19/2013
510329,30-015-39795,10/17/2012
510437,30-015-41571,7/8/2015
510654,30-015-41741,12/9/2014
510812,30-015-40583,3/28/2013
510863,30-015-42478,10/25/2014
510925,30-015-37479,4/25/2012
511174,30-015-41388,8/19/2013
511239,30-015-39999,9/11/2012
511401,30-025-40780,3/8/2014
511451,30-015-40333,9/22/2013
511494,30-025-40794,4/30/2013
511673,30-015-42006,5/22/2014
511713,30-015-40956,11/15/2013
511759,30-025-41558,1/22/2015
511814,30-015-41092,7/24/2013
511818,30-015-41163,9/23/2013
512063,30-015-41589,7/3/2015
512188,30-025-40442,5/7/2012
512277,30-015-41108,6/6/2013
512469,30-025-40953,10/21/2014
512477,30-025-41110,10/13/2013
512510,30-015-41557,1/2/2014
512522,30-015-41797,10/29/2014
512642,30-025-41158,12/2/2013
512861,30-025-41621,12/2/2014
512988,30-015-42953,7/16/2015
513132,30-025-42059,8/13/2015
513276,30-025-42280,7/27/2015
513524,30-025-40583,10/22/2012
513527,30-025-40607,9/19/2013
513535,30-025-40771,2/12/2015
513539,30-025-40837,12/11/2013
514000,30-025-42158,2/19/2015
520275,30-015-39165,4/13/2012
520701,30-015-40408,5/22/2013
520790,30-015-40791,3/10/2014
520954,30-015-41575,3/11/2014
521213,30-015-43012,6/16/2015
521461,30-025-40404,6/13/2012
521533,30-025-40873,3/6/2013
521747,30-025-40984,3/14/2015
521756,30-025-41086,2/7/2014
522064,30-025-41519,6/27/2014
522070,30-025-41589,3/4/2015
571904,42-109-32627,2/23/2014
589340,42-109-32510,4/23/2013
589681,42-109-32437,3/12/2012
589791,42-109-32654,7/21/2014
589834,42-109-32819,4/28/2016
589839,42-109-32857,9/2/2016
590419,42-109-32680,4/18/2015
591666,42-109-32686,9/9/2014
604455,42-301-32248,9/25/2014
610499,42-301-31915,6/20/2013
610596,42-301-32142,1/11/2015
620667,42-389-32718,6/30/2011
621275,42-389-33845,1/23/2014
621780,42-389-34465,10/26/2015
621893,42-389-34615,5/22/2015
622027,42-389-34824,8/28/2016
622233,42-389-35047,12/22/2015
623811,42-301-31875,12/5/2013
623920,42-301-31994,1/19/2014
624060,42-301-32139,6/27/2014
624314,42-301-31937,8/11/2013
624410,42-301-32085,7/11/2014
624568,42-301-32244,5/2/2015
624682,42-301-32445,6/1/2015
624685,42-301-32482,4/14/2015
624709,42-301-31927,8/23/2013
624911,42-301-32812,5/18/2017
625582,42-301-32673,12/5/2016
625668,42-301-31854,9/11/2013
625712,42-301-32814,3/7/2016
626002,42-301-32674,7/23/2016
626019,42-301-32821,3/16/2018
626141,42-301-32684,1/7/2016
626289,42-301-32753,2/23/2016
631995,42-371-39260,5/23/2015
635359,42-389-33924,12/9/2013
635477,42-389-34122,11/26/2014
635611,42-389-34316,12/14/2014
636077,42-389-34873,10/4/2015
642551,42-389-33944,8/17/2014
642685,42-389-34102,7/2/2014
643358,42-389-34951,6/12/2016
645105,42-389-33491,4/26/2013
645390,42-389-34197,7/19/2015
645516,42-389-34241,8/9/2014
645517,42-389-34248,11/13/2014
645523,42-389-34322,7/11/2015
645683,42-389-34199,7/17/2014
645740,42-389-34567,2/24/2015
645879,42-389-34125,11/5/2014
645998,42-389-34806,1/21/2016
646218,42-389-35079,7/14/2016
646314,42-389-34855,8/1/2015
646320,42-389-34920,8/10/2016
646427,42-389-35044,6/7/2016
649034,42-475-36096,8/13/2012
649043,42-475-36147,9/21/2012
653356,42-389-34350,8/26/2016
653443,42-389-34734,8/19/2016
653597,42-389-34867,9/4/2015
657974,42-475-35958,3/19/2012
657983,42-475-36037,9/7/2012
658621,42-475-35361,8/1/2008
658711,42-475-35804,9/1/2011
659961,42-475-36393,8/29/2013
660335,42-475-37032,2/11/2016
660612,42-475-36488,3/4/2014
674630,42-475-36731,10/29/2014
731181,30-015-40765,4/3/2013
731193,30-015-40933,3/4/2013
731208,30-015-41105,12/24/2013
731366,30-025-40422,7/12/2012
731467,30-025-41927,10/8/2014
741619,42-109-32650,6/13/2014
746660,42-301-31737,8/12/2012
746766,42-301-32697,3/1/2016
749605,42-389-33141,5/14/2012
749735,42-389-34202,8/25/2014
749747,42-389-34277,7/7/2014
749750,42-389-34292,12/27/2017
751467,42-475-35825,9/27/2011
751501,42-475-36095,12/8/2012
1066314,30-015-36109,5/7/2008
1066905,30-015-36722,4/21/2009
1067083,30-015-36913,5/10/2010
1067313,30-015-37164,5/21/2011
1067543,30-015-37415,12/29/2010
1067622,30-015-37497,1/20/2011
1067699,30-015-37581,2/26/2011
1067704,30-015-37588,9/23/2010
1068406,30-015-38333,6/16/2011
1068451,30-015-38385,8/15/2011
1068468,30-015-38403,5/19/2011
1070431,30-015-42739,4/20/2018
1070866,30-015-43265,2/19/2016
1070895,30-015-43294,2/28/2016
1097425,30-025-33341,3/16/2011
1103583,30-025-39633,5/22/2010
1103937,30-025-40001,11/29/2011
1104039,30-025-40123,8/19/2011
1104069,30-025-40156,9/23/2011
1104092,30-025-40182,10/14/2011
1104199,30-025-40342,3/15/2014
1104293,30-025-40572,10/27/2012
1104764,30-025-41647,6/20/2017
1104963,30-025-41990,3/19/2017
1105184,30-025-42283,7/7/2015
1105263,30-025-42395,11/6/2017
2412026,42-301-32836,6/16/2016
2540540,42-109-32868,9/13/2016
2600876,42-109-32305,2/28/2009
2920155,42-389-32526,11/24/2008
2997267,42-475-35530,6/5/2010
3009605,42-475-35439,11/15/2008
3053687,42-475-35065,10/19/2008
3082213,42-475-35651,4/30/2011
3230506,30-025-43032,12/17/2017
3230510,30-025-43036,11/10/2017
3230969,42-301-32783,4/2/2017
3241285,30-025-43090,10/28/2016
3491437,30-025-43146,1/30/2017
3555622,42-301-32893,10/23/2016
3555625,42-301-32897,5/20/2017
3702001,42-301-32932,8/2/2017
3702053,42-301-32936,8/21/2017
3702072,42-389-35266,10/2/2016
3757813,30-025-43299,12/31/2016
3757905,42-475-37106,7/14/2017
3758048,30-025-43302,3/31/2017
3758601,42-389-35292,10/24/2016
3763142,42-475-37115,11/8/2016
3839302,42-389-35324,3/25/2017
3869305,30-025-43387,1/23/2017
3869376,42-389-35356,12/8/2016
3869454,30-025-43402,2/18/2017
3869646,42-301-32993,4/2/2017
3871691,42-109-32972,3/9/2017
3873846,42-389-35431,7/10/2017
3874136,42-109-32992,11/4/2017
3874792,42-389-35471,10/12/2017
3902241,42-389-35487,2/28/2017
3903394,30-015-43950,4/28/2017
4096307,42-109-33020,3/7/2017
4133083,30-015-43959,4/17/2017
4154086,42-495-33775,5/24/2017
4167586,30-025-43531,4/3/2017
4172887,42-389-35591,11/9/2017
4173228,42-109-33042,7/22/2017
4173240,42-389-35602,9/26/2017
4173776,30-025-43555,6/8/2017
4173995,42-389-35658,5/19/2017
4351784,42-389-35680,9/28/2017
4366554,42-389-35692,5/1/2017
4366653,30-015-44059,5/18/2017
4366658,30-025-43594,10/26/2017
4366760,42-389-35703,8/24/2017
4366987,42-301-33219,4/29/2017
4367865,30-025-43611,8/5/2017
4367867,30-025-43613,10/27/2017
4368677,42-475-37205,6/24/2017
4369812,42-301-33203,1/6/2018
4369828,42-389-35540,7/19/2017
4369921,42-301-33258,8/9/2017
4370831,42-301-33257,1/13/2018
4373545,30-015-44119,7/21/2017
4373546,30-025-43715,11/10/2017
4374045,42-389-35827,2/13/2018
4374676,42-389-35843,10/24/2017
4415699,42-389-35716,11/26/2017
4419050,42-301-33321,12/3/2017
4419138,30-015-44139,8/15/2017
4421474,42-301-33365,2/20/2018
4422273,30-015-44181,10/27/2017
4640774,42-389-35857,10/12/2017
4640801,42-389-35707,6/9/2017
4640821,42-301-33199,5/21/2017
4644102,42-301-33449,11/22/2017
4644606,42-389-36090,11/29/2017
4644924,42-495-33876,10/19/2017
4646049,42-389-36132,3/11/2018
4647425,30-015-44325,5/13/2018
4648018,42-495-33893,11/24/2017
4648120,42-301-33537,12/28/2017
4671121,42-475-37292,4/21/2018
4671950,42-389-36370,2/25/2018
4673158,30-015-44438,12/29/2017
4673387,42-389-36393,5/1/2018
4676446,30-025-44154,3/22/2018
4679262,42-389-36515,3/29/2018
4680271,42-389-36538,3/12/2018
4682794,30-025-44281,4/29/2018
4686558,42-475-37405,5/8/2018
4694918,42-371-39665,4/6/2018
4733934,42-389-36812,5/16/2018
571783,42-109-32426,1/28/2012
589337,42-109-32482,1/23/2013
624172,42-301-32320,3/8/2015
645791,42-389-34380,9/19/2016
1070896,30-015-43295,11/16/2017
2917238,42-389-34957,9/2/2015
3872140,42-109-32974,10/11/2018
3872315,42-389-35404,10/6/2017
4172882,42-371-39480,7/28/2018
4368680,42-389-35759,8/1/2017
4418968,42-389-35880,3/1/2018
4419485,42-389-35915,8/15/2018
4419651,30-025-43768,7/5/2018
4420866,42-389-35893,1/26/2018
4640854,42-109-33034,6/29/2017
4643798,42-495-33857,3/8/2018
4645014,30-025-43878,6/5/2018
4647335,42-389-36122,3/27/2018
4647338,42-389-36128,3/25/2018
4669153,42-301-33630,8/10/2018
4672057,42-109-33182,7/1/2018
4672075,42-301-33668,4/15/2018
4673821,42-109-33186,7/29/2018
4674615,42-389-36476,6/6/2018
4674829,42-389-36456,5/30/2018
4680764,42-475-37329,8/30/2018
4682074,30-015-44580,6/27/2018
4686297,42-389-36634,7/10/2018
4694934,42-495-34023,6/27/2018
4725950,30-025-44320,6/4/2018
4728548,42-475-37416,6/14/2018
4729157,42-389-36728,6/21/2018
4729765,42-301-33842,9/18/2018
4730784,42-389-36785,7/23/2018
4730787,42-389-36789,6/17/2018
4732900,30-025-44426,8/13/2018
4732912,30-025-44440,6/7/2018
4734379,30-015-44687,5/21/2018
4734888,42-301-33846,7/20/2018
4736211,42-301-33880,8/21/2018
4736259,42-389-36858,8/23/2018
4737393,42-301-33932,7/22/2018
4747792,42-389-36959,8/2/2018
4748706,42-301-33958,9/10/2018
5285709,42-389-37233,9/15/2018
5288310,30-015-44945,9/2/2018
5288336,30-015-44971,8/29/2018
509504,30-025-39943,10/26/2012
1105346,30-025-42502,11/30/2015
3433754,30-025-43117,9/2/2017
4173038,30-015-44025,12/5/2017
4422284,30-025-43837,9/5/2018
4682077,30-015-44584,8/29/2018
4734386,30-015-44694,10/23/2018
4748653,30-015-44862,9/1/2018
4752828,30-025-44672,8/27/2018
505796,30-015-40816,1/26/2013
506164,30-015-41437,7/8/2014
507128,30-025-41848,7/18/2014
507211,30-025-42323,7/23/2015
507216,30-025-42539,8/28/2015
508348,30-015-40331,11/1/2012
508425,30-015-40821,5/9/2013
508692,30-015-41307,8/3/2013
509069,30-015-38669,1/23/2015
509477,30-015-39914,6/29/2012
510001,30-015-40666,5/1/2013
510113,30-025-41479,6/20/2014
510116,30-025-41559,8/15/2014
510321,30-015-39712,11/22/2012
510360,30-025-42933,2/9/2018
511008,30-015-42826,6/16/2015
511078,30-015-41059,9/25/2013
511087,30-015-41141,2/25/2015
511127,30-015-39692,3/23/2012
511149,30-015-40799,3/19/2013
511226,30-015-39833,4/19/2012
511638,30-025-41152,8/11/2014
511685,30-015-42111,11/3/2014
511804,30-015-42693,3/6/2015
511935,30-015-43475,8/14/2016
511962,30-015-41525,2/7/2014
512069,30-015-41670,5/2/2014
512263,30-015-40964,7/18/2014
512533,30-015-43055,9/3/2015
512540,30-015-43498,3/3/2016
512641,30-025-41139,2/11/2014
512932,30-025-40591,12/22/2012
512935,30-025-40684,12/12/2012
512951,30-025-40896,5/7/2013
513760,30-025-41381,3/18/2014
520785,30-015-40681,7/25/2013
520963,30-015-41695,12/19/2013
521110,30-015-42284,12/31/2014
521200,30-015-42639,12/14/2015
521449,30-025-40189,9/15/2012
521525,30-025-40742,10/15/2013
522061,30-025-41491,2/1/2014
522185,30-025-42160,2/19/2015
572093,42-109-32859,10/7/2015
580851,42-109-32794,1/27/2016
580860,42-109-32876,7/22/2016
589327,42-109-32391,7/2/2013
589797,42-109-32715,2/9/2015
589802,42-109-32751,2/7/2015
590157,42-109-32813,8/11/2015
590312,42-109-32564,7/21/2013
590551,42-109-32774,5/30/2015
604292,42-301-32062,4/7/2014
604295,42-301-32075,1/16/2014
604458,42-301-32263,1/12/2015
610504,42-301-31964,12/9/2013
610723,42-301-32222,3/7/2015
610740,42-301-32390,6/19/2015
611090,42-301-32745,1/11/2016
621174,42-389-33763,3/21/2014
622024,42-389-34792,8/5/2015
623651,42-301-31675,8/23/2012
623660,42-301-31776,11/12/2012
623810,42-301-31868,8/6/2013
623932,42-301-32054,3/3/2014
623938,42-301-32091,5/15/2014
624074,42-301-32275,7/11/2015
624075,42-301-32283,6/13/2015
624110,42-301-31608,12/13/2011
624178,42-301-32377,4/27/2015
624470,42-301-31601,1/13/2012
624486,42-301-31817,1/11/2013
624574,42-301-32292,12/9/2016
624578,42-301-32334,8/10/2015
624584,42-301-32380,12/18/2015
624845,42-301-32161,9/23/2015
624861,42-301-32293,12/11/2016
625406,42-301-31553,6/28/2011
625447,42-301-32033,4/10/2014
625710,42-301-32796,5/7/2017
625711,42-301-32802,1/2/2017
625887,42-301-32123,8/31/2014
625955,42-301-32671,12/8/2016
626285,42-301-32719,4/19/2016
632097,42-371-39357,11/1/2015
632670,42-475-36976,5/29/2015
634767,42-389-33152,5/14/2013
635358,42-389-33922,11/18/2013
641805,42-389-32722,6/8/2011
642561,42-389-34004,4/2/2014
643226,42-389-34835,8/26/2015
645210,42-389-33603,5/31/2013
645221,42-389-33660,3/19/2014
645377,42-389-34081,5/10/2014
645621,42-389-34367,1/29/2015
646049,42-389-34782,8/12/2015
646187,42-389-34969,11/5/2015
646221,42-389-35098,6/24/2016
646317,42-389-34905,12/15/2015
646323,42-389-34948,12/17/2015
648476,42-371-38835,8/1/2012
648878,42-475-35956,6/25/2012
651297,42-389-32887,11/9/2011
653131,42-389-34069,4/20/2014
653602,42-389-34924,8/1/2015
653698,42-389-34979,12/18/2015
655228,42-475-35933,2/8/2012
657796,42-475-35628,6/8/2011
658263,42-475-36416,7/9/2013
659714,42-475-35917,2/20/2012
660143,42-475-36816,11/11/2017
660828,42-475-36811,2/10/2015
661065,42-475-37054,4/30/2017
664711,42-495-33379,1/27/2012
674093,42-475-36156,1/30/2013
674095,42-475-36174,11/1/2012
731143,30-015-40347,10/17/2012
731219,30-015-41250,10/8/2013
731257,30-015-42030,10/17/2015
731376,30-025-40588,9/7/2012
731402,30-025-40970,6/6/2013
731445,30-025-41586,7/6/2014
731483,30-025-42318,3/25/2015
731502,30-025-42975,3/12/2016
741621,42-109-32670,11/30/2015
741638,42-109-32839,12/9/2016
746631,42-301-31584,10/10/2011
746682,42-301-31957,10/11/2013
746685,42-301-32003,10/6/2013
746686,42-301-32011,12/9/2013
746700,42-301-32150,1/28/2015
746757,42-301-32614,1/31/2016
746768,42-301-32708,6/11/2016
749231,42-371-39318,7/30/2015
749616,42-389-33218,10/9/2012
749699,42-389-33923,2/7/2014
749776,42-389-34507,4/3/2015
749790,42-389-34618,4/24/2015
749809,42-389-34778,7/17/2015
749811,42-389-34781,9/30/2015
751562,42-475-36582,11/15/2014
1065895,30-015-35681,12/17/2007
1066479,30-015-36282,8/9/2008
1066766,30-015-36578,12/16/2008
1067271,30-015-37120,11/4/2009
1067456,30-015-37316,11/27/2009
1067639,30-015-37518,6/22/2010
1068207,30-015-38118,5/14/2011
1068855,30-015-39168,9/9/2011
1069004,30-015-39374,4/20/2012
1069012,30-015-39386,5/22/2012
1069663,30-015-41229,7/16/2016
1070502,30-015-42827,8/11/2016
1070618,30-015-42992,12/31/2016
1070882,30-015-43281,1/12/2016
1070930,30-015-43331,1/19/2017
1070970,30-015-43371,1/16/2017
1070977,30-015-43379,6/17/2016
1094701,30-025-30587,10/19/2014
1099685,30-025-35639,4/1/2003
1103897,30-025-39957,3/28/2011
1104742,30-025-41608,2/25/2018
1104759,30-025-41638,6/21/2017
1105265,30-025-42397,3/13/2018
1105336,30-025-42487,4/24/2016
1105493,30-025-42662,2/15/2016
1105516,30-025-42685,3/27/2017
1105622,30-025-42795,5/16/2016
1105625,30-025-42798,6/24/2016
1105648,30-025-42821,11/24/2017
1105666,30-025-42839,8/21/2016
1105671,30-025-42844,7/22/2016
1105674,30-025-42847,2/16/2017
1105724,30-025-42897,1/4/2016
2411920,30-025-42992,3/2/2017
2536611,42-109-32253,12/12/2006
2997269,42-475-35543,12/6/2010
3098428,42-495-30270,3/23/2002
3099495,42-495-33239,1/15/2009
3195489,42-371-10651,11/29/2008
3198524,42-389-32753,11/12/2011
3229713,30-025-43006,7/27/2016
3230157,42-389-35125,4/28/2016
3231076,42-109-32929,1/9/2017
3241347,42-109-32934,4/1/2017
3472629,42-109-32945,3/28/2017
3491427,30-015-43687,1/4/2018
3491430,30-015-43690,1/4/2018
3491434,30-025-43143,5/21/2017
3495028,30-015-43703,3/11/2018
3700377,30-015-43800,4/26/2017
3701620,42-389-35249,5/23/2017
3763210,30-025-43361,11/19/2016
3838950,30-015-43879,3/17/2017
3869023,42-301-32977,4/8/2017
3869535,42-301-32987,12/22/2016
3869645,42-301-32989,3/16/2017
3870137,42-301-32991,3/15/2017
3872166,42-301-33003,2/1/2017
3873742,42-109-32986,12/1/2016
3874102,42-109-32988,4/8/2018
3874352,30-025-43455,4/1/2017
3874426,42-371-39440,12/21/2017
3874764,42-301-33053,4/14/2017
3902234,42-301-33083,3/14/2017
3902835,42-109-33016,2/4/2017
4134144,42-371-39453,3/15/2018
4134840,42-389-35517,12/20/2017
4153929,42-109-33028,5/15/2017
4154335,42-389-35584,6/8/2017
4173011,30-015-44016,4/9/2017
4173834,30-025-43549,6/20/2017
4174017,42-109-33047,7/2/2017
4366652,30-015-44058,9/11/2017
4366654,30-015-44060,9/10/2017
4366745,42-301-33216,2/9/2018
4366758,42-389-35701,6/30/2017
4367095,42-389-35723,1/31/2018
4368045,42-301-33224,5/31/2017
4368473,30-025-43649,10/9/2017
4370693,30-015-44089,10/24/2017
4373127,42-495-33830,8/24/2017
4373423,42-389-35741,12/2/2017
4373478,42-301-33291,9/7/2017
4373490,42-389-35828,3/5/2018
4415775,42-389-35850,10/29/2017
4415981,42-389-35865,9/24/2017
4419037,42-371-39508,11/13/2017
4419038,42-371-39526,10/25/2017
4419401,42-301-33320,8/24/2017
4419491,42-389-35921,12/14/2017
4419498,42-475-37156,7/20/2017
4420499,42-389-35930,11/7/2017
4421086,42-389-35542,2/11/2017
4421345,42-301-33360,4/14/2018
4421348,42-301-33363,4/16/2018
4422105,42-109-33111,8/23/2017
4640769,42-301-33201,2/28/2018
4640948,42-371-39475,4/16/2017
4640952,42-371-39553,9/8/2017
4641945,30-015-44250,3/9/2018
4643334,42-301-33410,11/23/2017
4643477,42-371-39562,2/27/2018
4644589,42-301-33467,11/20/2017
4646007,42-389-36124,12/24/2017
4646878,30-025-43893,1/17/2018
4647150,30-025-43899,10/20/2017
4657592,42-109-33163,10/19/2017
4657626,42-389-36273,4/2/2018
4661909,42-389-36295,3/9/2018
4661916,42-495-33912,2/12/2018
4671117,42-389-36348,12/5/2017
4671811,42-389-36268,9/1/2017
4674711,42-475-37284,3/22/2018
4674773,42-371-39626,3/12/2018
4675001,42-389-36472,1/15/2018
4675456,30-015-44509,4/15/2018
4675582,42-475-37358,1/21/2018
4679341,42-301-33729,3/22/2018
4680220,42-389-36445,3/14/2018
590161,42-109-32858,8/30/2016
625328,42-301-32364,1/19/2015
1105210,30-025-42324,8/28/2018
1105384,30-025-42546,7/24/2018
4415958,42-301-33317,7/7/2017
4422045,42-301-33356,5/31/2018
4422323,42-389-36008,5/22/2018
4643835,42-109-33129,4/1/2018
